activity_datetime,user_id,unit_id,unit_type,day_completion_percentage,overall_completion_percentage
2022-01-18 9:44:32,user_49,unit_245,PRACTICE,100,100
2022-02-25 12:28:20,user_5,unit_243,LEARNING_SET,95,95
2022-02-02 12:35:58,user_5,unit_246,EXAM,100,100
2022-03-03 12:49:47,user_5,unit_247,LEARNING_SET,20,100
2022-03-08 13:10:51,user_5,unit_248,LEARNING_SET,5,100
2022-02-04 13:11:09,user_5,unit_249,LEARNING_SET,5,5
2022-02-22 12:55:53,user_5,unit_249,LEARNING_SET,95,100
2022-03-01 13:02:44,user_5,unit_250,LEARNING_SET,100,100
2022-02-09 14:27:25,user_5,unit_251,LEARNING_SET,100,100
2022-02-28 14:27:52,user_5,unit_252,LEARNING_SET,100,100
2021-12-15 2:44:47,user_49,unit_88,QUESTION_SET,100,100
2022-02-18 13:25:45,user_5,unit_248,LEARNING_SET,95,95
2022-01-28 0:47:03,user_49,unit_91,QUESTION_SET,100,100
2022-02-17 11:45:13,user_5,unit_253,LEARNING_SET,100,100
2022-02-16 13:14:46,user_5,unit_254,LEARNING_SET,100,100
2022-02-11 13:39:43,user_5,unit_247,LEARNING_SET,80,80
2022-02-20 13:57:30,user_5,unit_255,LEARNING_SET,100,100
2022-02-07 14:16:03,user_5,unit_256,ASSIGNMENT,100,100
2022-01-02 23:32:40,user_49,unit_92,EXAM,100,100
2021-12-22 23:38:37,user_49,unit_93,EXAM,100,100
2022-02-10 9:11:22,user_5,unit_257,LEARNING_SET,100,100
2022-02-21 9:18:33,user_5,unit_258,EXAM,100,100
2022-02-15 9:19:54,user_5,unit_259,LEARNING_SET,5,5
2022-03-04 9:24:00,user_5,unit_260,EXAM,100,100
2022-03-09 0:31:16,user_49,unit_94,EXAM,100,100
2021-12-01 0:41:06,user_49,unit_97,EXAM,100,100
2021-11-20 0:49:03,user_49,unit_95,EXAM,100,100
2022-03-02 12:00:13,user_5,unit_259,LEARNING_SET,95,100
2022-02-06 0:27:44,user_5,unit_261,LEARNING_SET,5,55
2022-02-23 1:09:04,user_5,unit_262,PRACTICE,100,100
2022-03-01 9:07:33,user_49,unit_263,LEARNING_SET,100,100
2021-10-25 9:15:22,user_49,unit_264,PRACTICE,100,100
2022-03-10 0:24:33,user_5,unit_265,LEARNING_SET,100,100
2022-02-26 2:00:49,user_5,unit_266,PRACTICE,100,100
2022-02-03 2:05:30,user_5,unit_267,QUESTION_SET,10,10
2022-03-07 4:31:57,user_5,unit_268,LEARNING_SET,100,100
2021-10-30 8:56:26,user_49,unit_218,LEARNING_SET,100,100
2022-01-12 9:05:47,user_49,unit_269,PRACTICE,100,100
2022-02-24 12:51:44,user_5,unit_270,PRACTICE,100,100
2022-02-13 13:56:55,user_5,unit_261,LEARNING_SET,45,100
2022-02-05 11:22:16,user_5,unit_261,LEARNING_SET,50,50
2022-02-14 11:27:06,user_5,unit_271,QUESTION_SET,40,80
2022-02-19 11:38:00,user_5,unit_267,QUESTION_SET,20,50
2022-02-12 12:12:18,user_5,unit_272,LEARNING_SET,100,100
2022-02-08 12:37:27,user_5,unit_273,PRACTICE,100,100
2022-03-09 12:43:48,user_5,unit_274,LEARNING_SET,10,100
2022-02-27 13:19:54,user_5,unit_275,LEARNING_SET,100,100
2021-11-21 0:18:02,user_49,unit_98,QUESTION_SET,100,100
2022-01-25 0:36:45,user_49,unit_99,QUESTION_SET,100,100
2021-10-15 2:25:29,user_49,unit_276,LEARNING_SET,100,100
2022-02-23 2:28:53,user_49,unit_277,LEARNING_SET,5,30
2021-12-07 2:32:40,user_49,unit_278,LEARNING_SET,5,40
2022-02-24 2:38:27,user_49,unit_279,LEARNING_SET,10,70
2022-03-02 8:28:58,user_5,unit_274,LEARNING_SET,90,90
2022-02-04 8:33:31,user_5,unit_280,LEARNING_SET,100,100
2022-02-03 11:09:12,user_5,unit_281,PRACTICE,100,100
2022-02-08 11:17:04,user_5,unit_271,QUESTION_SET,40,40
2022-03-06 11:29:20,user_5,unit_282,LEARNING_SET,10,10
2022-02-17 4:08:48,user_5,unit_283,LEARNING_SET,100,100
2022-03-03 4:12:50,user_5,unit_284,EXAM,100,100
2022-02-16 4:35:14,user_5,unit_285,LEARNING_SET,100,100
2022-01-23 5:20:10,user_49,unit_100,QUESTION_SET,100,100
2021-12-05 0:02:33,user_49,unit_286,LEARNING_SET,5,5
2022-03-07 13:12:53,user_5,unit_282,LEARNING_SET,90,100
2022-02-24 0:20:41,user_5,unit_287,PRACTICE,100,100
2022-03-04 1:24:32,user_5,unit_242,LEARNING_SET,50,50
2021-11-12 8:53:16,user_49,unit_288,LEARNING_SET,100,100
2021-12-12 9:02:48,user_49,unit_289,PRACTICE,100,100
2021-10-20 9:04:21,user_49,unit_220,LEARNING_SET,100,100
2022-02-16 9:10:27,user_49,unit_221,EXAM,100,100
2022-03-10 5:58:19,user_5,unit_242,LEARNING_SET,40,100
2022-02-12 6:12:49,user_5,unit_290,LEARNING_SET,100,100
2022-02-05 21:43:26,user_50,unit_120,LEARNING_SET,100,100
2022-02-15 0:45:17,user_5,unit_291,PRACTICE,100,100
2022-02-26 1:06:45,user_5,unit_292,LEARNING_SET,100,100
2021-11-24 1:23:44,user_49,unit_105,QUESTION_SET,100,100
2022-02-06 12:21:35,user_50,unit_19,LEARNING_SET,100,100
2022-02-06 14:38:27,user_50,unit_24,LEARNING_SET,100,100
2022-02-06 14:43:45,user_50,unit_25,LEARNING_SET,100,100
2022-02-06 15:14:21,user_50,unit_26,PRACTICE,100,100
2022-02-06 15:24:12,user_50,unit_27,PRACTICE,100,100
2022-02-06 19:54:32,user_50,unit_28,LEARNING_SET,100,100
2022-02-06 20:51:01,user_50,unit_29,LEARNING_SET,100,100
2022-02-06 20:56:49,user_50,unit_30,PRACTICE,100,100
2022-02-06 21:04:04,user_50,unit_33,PRACTICE,100,100
2022-02-06 21:53:44,user_50,unit_31,LEARNING_SET,40,40
2022-02-23 13:02:57,user_5,unit_293,QUESTION_SET,85.71,100
2022-03-05 13:18:47,user_5,unit_203,QUESTION_SET,14.28,100
2022-02-07 13:30:21,user_5,unit_233,QUESTION_SET,14.28,57.14
2022-03-08 14:48:22,user_5,unit_294,LEARNING_SET,100,100
2022-02-28 14:50:34,user_5,unit_295,LEARNING_SET,100,100
2022-02-19 14:54:39,user_5,unit_296,PRACTICE,100,100
2022-02-10 14:55:32,user_5,unit_297,LEARNING_SET,5,5
2022-02-02 14:59:07,user_5,unit_298,PRACTICE,100,100
2022-02-07 8:14:01,user_50,unit_31,LEARNING_SET,60,100
2022-02-07 8:20:41,user_50,unit_34,LEARNING_SET,100,100
2022-02-07 8:26:00,user_50,unit_37,PRACTICE,100,100
2022-02-07 9:26:59,user_50,unit_32,LEARNING_SET,100,100
2022-02-07 9:32:36,user_50,unit_39,LEARNING_SET,100,100
2022-02-07 9:36:12,user_50,unit_40,PRACTICE,100,100
2022-02-18 5:13:12,user_5,unit_299,LEARNING_SET,100,100
2021-11-18 8:34:40,user_49,unit_77,LEARNING_SET,100,100
2021-11-25 8:38:25,user_49,unit_90,LEARNING_SET,100,100
2022-02-22 9:19:29,user_49,unit_300,LEARNING_SET,100,100
2021-12-31 9:48:35,user_49,unit_301,LEARNING_SET,30,100
2022-02-07 21:04:38,user_50,unit_302,LEARNING_SET,5,5
2022-02-07 21:18:35,user_50,unit_38,LEARNING_SET,100,100
2021-12-28 11:21:20,user_49,unit_302,LEARNING_SET,100,100
2022-02-07 21:21:47,user_50,unit_46,LEARNING_SET,100,100
2022-01-28 11:22:48,user_49,unit_303,LEARNING_SET,100,100
2022-02-07 21:31:46,user_50,unit_41,PRACTICE,100,100
2022-02-07 22:38:51,user_50,unit_43,LEARNING_SET,10,10
2022-01-02 12:47:53,user_49,unit_304,LEARNING_SET,100,100
2022-02-08 10:26:47,user_50,unit_43,LEARNING_SET,60,150
2022-02-08 8:26:47,user_50,unit_43,LEARNING_SET,90,100
2022-02-08 9:27:40,user_50,unit_48,LEARNING_SET,100,100
2022-02-08 9:34:02,user_50,unit_44,PRACTICE,100,100
2022-02-08 13:51:14,user_50,unit_302,LEARNING_SET,95,100
2022-02-08 13:58:56,user_50,unit_303,LEARNING_SET,100,100
2022-02-08 18:28:32,user_50,unit_45,LEARNING_SET,100,100
2022-01-09 8:53:46,user_49,unit_89,LEARNING_SET,100,100
2021-10-14 9:01:01,user_49,unit_103,LEARNING_SET,100,100
2021-11-02 9:12:54,user_49,unit_104,PRACTICE,100,100
2022-02-08 19:59:51,user_50,unit_49,QUESTION_SET,100,100
2022-02-08 21:29:17,user_50,unit_304,LEARNING_SET,100,100
2021-10-16 12:43:18,user_49,unit_305,LEARNING_SET,100,100
2022-02-11 12:51:56,user_49,unit_306,PRACTICE,100,100
2022-01-26 12:51:56,user_49,unit_307,PRACTICE,100,100
2022-01-04 13:18:37,user_49,unit_308,LEARNING_SET,100,100
2022-01-22 22:03:57,user_49,unit_309,LEARNING_SET,100,100
2022-02-09 8:10:46,user_50,unit_305,LEARNING_SET,100,100
2022-02-09 8:17:29,user_50,unit_306,PRACTICE,100,100
2022-02-09 8:17:29,user_50,unit_307,PRACTICE,100,100
2021-11-19 22:21:42,user_49,unit_310,PRACTICE,100,100
2021-11-14 22:22:04,user_49,unit_311,LEARNING_SET,5,5
2021-11-01 1:11:07,user_49,unit_312,LEARNING_SET,10,10
2021-10-25 1:12:48,user_49,unit_313,LEARNING_SET,10,10
2022-02-14 1:34:53,user_5,unit_314,LEARNING_SET,5,100
2022-02-09 1:43:45,user_5,unit_315,LEARNING_SET,5,5
2022-03-01 2:09:25,user_5,unit_271,QUESTION_SET,20,100
2022-02-09 12:35:52,user_50,unit_308,LEARNING_SET,100,100
2022-02-09 15:55:03,user_50,unit_309,LEARNING_SET,100,100
2022-02-09 16:10:21,user_50,unit_310,PRACTICE,100,100
2022-02-09 18:32:28,user_50,unit_4,LEARNING_SET,80,80
2022-02-09 20:06:26,user_50,unit_311,LEARNING_SET,5,5
2021-12-03 11:51:44,user_49,unit_96,LEARNING_SET,100,100
2021-10-24 11:55:51,user_49,unit_106,LEARNING_SET,100,100
2022-01-20 12:05:21,user_49,unit_107,PRACTICE,100,100
2022-02-11 12:57:47,user_5,unit_316,QUESTION_SET,11.11,11.11
2022-02-10 7:56:39,user_50,unit_4,LEARNING_SET,20,100
2021-12-12 12:00:08,user_49,unit_317,LEARNING_SET,100,100
2022-02-17 12:08:43,user_49,unit_318,PRACTICE,100,100
2022-02-21 5:24:55,user_5,unit_319,LEARNING_SET,100,100
2022-02-06 5:47:02,user_5,unit_320,PRACTICE,100,100
2022-03-09 10:42:02,user_49,unit_108,LEARNING_SET,100,100
2021-10-31 10:46:10,user_49,unit_109,LEARNING_SET,100,100
2021-12-29 10:54:59,user_49,unit_110,PRACTICE,100,100
2022-02-12 21:00:18,user_50,unit_47,LEARNING_SET,100,100
2022-02-12 22:01:33,user_50,unit_50,LEARNING_SET,100,100
2022-02-12 22:10:42,user_50,unit_51,PRACTICE,100,100
2021-12-25 0:33:07,user_49,unit_111,QUESTION_SET,100,100
2021-10-20 0:51:05,user_49,unit_301,LEARNING_SET,70,70
2021-10-19 1:21:38,user_49,unit_321,LEARNING_SET,100,100
2021-11-24 1:48:32,user_49,unit_322,LEARNING_SET,100,100
2022-02-05 11:14:20,user_5,unit_314,LEARNING_SET,95,95
2021-10-17 11:17:03,user_49,unit_323,LEARNING_SET,100,100
2022-01-18 11:27:33,user_49,unit_324,PRACTICE,100,100
2021-11-15 11:43:47,user_49,unit_325,LEARNING_SET,30,30
2022-01-14 11:43:47,user_49,unit_326,LEARNING_SET,30,100
2022-02-13 22:00:50,user_50,unit_52,LEARNING_SET,5,5
2022-03-09 12:13:53,user_5,unit_327,LEARNING_SET,100,100
2022-02-13 12:23:46,user_5,unit_328,PRACTICE,100,100
2022-02-20 12:36:26,user_5,unit_329,PRACTICE,100,100
2021-12-16 23:45:30,user_49,unit_112,QUESTION_SET,100,100
2022-02-27 1:17:35,user_5,unit_330,LEARNING_SET,100,100
2021-12-30 1:44:03,user_49,unit_326,LEARNING_SET,70,70
2022-01-13 1:44:03,user_49,unit_325,LEARNING_SET,70,100
2022-02-25 1:54:44,user_5,unit_331,LEARNING_SET,100,100
2022-02-22 2:02:02,user_5,unit_332,PRACTICE,100,100
2022-02-16 2:12:10,user_5,unit_333,PRACTICE,100,100
2022-02-17 8:26:28,user_49,unit_334,LEARNING_SET,50,100
2022-02-03 8:26:28,user_49,unit_335,LEARNING_SET,50,100
2021-11-01 8:37:08,user_49,unit_336,ASSIGNMENT,100,100
2022-02-24 11:54:54,user_5,unit_337,LEARNING_SET,5,100
2021-10-17 12:17:36,user_49,unit_338,LEARNING_SET,70,70
2022-02-15 8:23:50,user_50,unit_339,LEARNING_SET,100,100
2022-02-07 23:51:11,user_49,unit_338,LEARNING_SET,30,100
2022-02-01 0:57:25,user_49,unit_340,LEARNING_SET,100,100
2021-10-22 1:11:23,user_49,unit_341,LEARNING_SET,100,100
2022-01-06 1:22:21,user_49,unit_342,PRACTICE,100,100
2021-11-30 2:42:45,user_49,unit_343,LEARNING_SET,100,100
2022-02-15 15:37:45,user_50,unit_52,LEARNING_SET,95,100
2022-02-15 15:45:39,user_50,unit_53,LEARNING_SET,100,100
2022-02-15 15:53:18,user_50,unit_54,PRACTICE,100,100
2022-03-10 7:06:41,user_49,unit_344,LEARNING_SET,100,100
2021-11-12 7:06:50,user_49,unit_345,LEARNING_SET,100,100
2022-01-15 7:11:53,user_49,unit_346,LEARNING_SET,10,10
2022-02-04 9:39:19,user_49,unit_113,LEARNING_SET,100,100
2021-12-21 9:42:05,user_49,unit_114,LEARNING_SET,100,100
2022-02-27 9:48:38,user_49,unit_115,PRACTICE,100,100
2022-03-09 14:07:33,user_5,unit_315,LEARNING_SET,95,100
2022-02-16 9:12:51,user_50,unit_57,QUESTION_SET,100,100
2022-02-16 9:58:21,user_50,unit_56,QUESTION_SET,100,100
2022-01-30 0:50:10,user_49,unit_335,LEARNING_SET,20,50
2021-10-19 0:50:10,user_49,unit_334,LEARNING_SET,20,20
2022-02-11 3:27:10,user_5,unit_347,LEARNING_SET,5,5
2022-02-16 18:49:22,user_50,unit_153,LEARNING_SET,100,100
2022-02-05 8:49:33,user_49,unit_224,LEARNING_SET,100,100
2022-02-16 8:56:11,user_49,unit_226,EXAM,100,100
2021-12-25 8:07:53,user_49,unit_335,LEARNING_SET,30,30
2022-01-05 8:07:53,user_49,unit_334,LEARNING_SET,30,50
2022-03-07 8:16:05,user_49,unit_348,PRACTICE,100,100
2022-03-04 8:42:58,user_49,unit_349,LEARNING_SET,100,100
2022-01-24 8:48:28,user_49,unit_350,LEARNING_SET,10,10
2022-02-18 11:13:39,user_50,unit_5,LEARNING_SET,100,100
2021-12-13 9:52:15,user_49,unit_339,LEARNING_SET,100,100
2021-11-29 9:54:09,user_49,unit_351,LEARNING_SET,5,5
2022-02-19 9:34:21,user_50,unit_58,QUESTION_SET,100,100
2021-10-24 8:58:30,user_49,unit_116,LEARNING_SET,100,100
2021-11-04 9:01:50,user_49,unit_117,LEARNING_SET,100,100
2021-12-10 9:09:53,user_49,unit_118,PRACTICE,100,100
2021-11-28 22:34:08,user_49,unit_119,QUESTION_SET,100,100
2021-12-09 0:10:33,user_49,unit_277,LEARNING_SET,5,15
2022-01-09 1:28:12,user_49,unit_352,LEARNING_SET,100,100
2022-01-31 12:15:48,user_49,unit_279,LEARNING_SET,60,60
2022-02-20 22:30:43,user_50,unit_55,LEARNING_SET,30,30
2022-01-07 23:36:38,user_49,unit_123,QUESTION_SET,100,100
2022-02-17 4:47:27,user_5,unit_347,LEARNING_SET,5,10
2022-02-21 23:28:02,user_50,unit_55,LEARNING_SET,70,100
2022-02-21 23:32:57,user_50,unit_59,LEARNING_SET,100,100
2022-02-21 23:39:03,user_50,unit_60,PRACTICE,100,100
2022-02-22 17:12:20,user_50,unit_61,LEARNING_SET,30,30
2021-12-30 10:41:07,user_49,unit_122,LEARNING_SET,100,100
2022-02-04 10:47:28,user_49,unit_124,LEARNING_SET,100,100
2021-12-03 10:55:38,user_49,unit_125,PRACTICE,100,100
2021-10-31 8:38:37,user_49,unit_353,LEARNING_SET,100,100
2021-12-16 8:45:38,user_49,unit_354,PRACTICE,100,100
2022-02-23 21:10:13,user_50,unit_174,LEARNING_SET,100,100
2022-02-24 14:29:19,user_50,unit_61,LEARNING_SET,70,100
2022-02-24 14:37:44,user_50,unit_62,LEARNING_SET,100,100
2022-02-24 14:42:44,user_50,unit_63,PRACTICE,100,100
2022-02-24 14:51:59,user_50,unit_64,LEARNING_SET,100,100
2021-10-24 23:32:08,user_49,unit_126,QUESTION_SET,100,100
2021-11-11 0:01:56,user_49,unit_278,LEARNING_SET,5,35
2022-02-26 22:03:47,user_50,unit_65,LEARNING_SET,100,100
2022-02-26 22:05:38,user_50,unit_66,LEARNING_SET,100,100
2022-02-26 22:10:29,user_50,unit_67,PRACTICE,100,100
2022-02-27 11:28:05,user_50,unit_68,QUESTION_SET,100,100
2021-11-12 8:37:12,user_49,unit_127,LEARNING_SET,100,100
2022-02-02 22:41:17,user_49,unit_128,LEARNING_SET,100,100
2022-01-03 8:51:14,user_49,unit_129,PRACTICE,100,100
2022-03-04 2:21:56,user_5,unit_355,LEARNING_SET,100,100
2022-02-08 2:33:39,user_5,unit_356,LEARNING_SET,10,100
2021-12-19 8:48:48,user_49,unit_130,LEARNING_SET,100,100
2021-11-28 8:51:32,user_49,unit_131,LEARNING_SET,100,100
2022-01-25 8:59:17,user_49,unit_132,PRACTICE,100,100
2021-11-07 8:53:14,user_49,unit_133,LEARNING_SET,100,100
2022-01-17 8:57:02,user_49,unit_134,LEARNING_SET,100,100
2021-11-27 9:04:59,user_49,unit_135,PRACTICE,100,100
2022-03-01 22:00:54,user_50,unit_69,QUESTION_SET,100,100
2022-01-10 9:20:02,user_49,unit_227,LEARNING_SET,100,100
2021-12-04 9:29:50,user_49,unit_357,EXAM,100,100
2022-01-15 1:21:03,user_49,unit_358,ASSIGNMENT,100,100
2022-02-03 4:02:45,user_5,unit_356,LEARNING_SET,60,60
2022-03-03 20:46:29,user_50,unit_13,LEARNING_SET,100,100
2022-02-07 23:56:24,user_5,unit_356,LEARNING_SET,30,90
2022-02-05 2:05:59,user_5,unit_359,QUESTION_SET,20,20
2022-02-09 5:45:58,user_5,unit_360,LEARNING_SET,100,100
2022-03-06 6:03:12,user_5,unit_361,PRACTICE,100,100
2022-02-22 9:12:42,user_5,unit_362,QUESTION_SET,37.5,100
2022-02-26 0:18:48,user_5,unit_347,LEARNING_SET,90,100
2022-02-21 0:23:40,user_5,unit_363,LEARNING_SET,100,100
2022-02-25 2:45:00,user_5,unit_364,LEARNING_SET,100,100
2022-02-14 2:59:27,user_5,unit_365,PRACTICE,100,100
2022-03-01 3:03:37,user_5,unit_366,LEARNING_SET,5,100
2022-02-12 11:55:15,user_5,unit_367,LEARNING_SET,100,100
2021-11-06 12:02:18,user_50,unit_70,QUESTION_SET,50,50
2021-12-20 0:21:32,user_49,unit_137,QUESTION_SET,100,100
2022-01-05 3:05:30,user_50,unit_70,QUESTION_SET,50,100
2022-03-03 8:07:21,user_5,unit_368,PRACTICE,100,100
2022-02-28 12:00:47,user_5,unit_366,LEARNING_SET,55,95
2022-02-20 0:01:50,user_49,unit_138,QUESTION_SET,50,100
2022-02-08 11:15:18,user_50,unit_36,LEARNING_SET,60,100
2021-10-23 21:21:56,user_50,unit_36,LEARNING_SET,40,40
2022-01-11 21:38:24,user_50,unit_71,LEARNING_SET,100,100
2022-01-08 21:44:52,user_50,unit_72,PRACTICE,100,100
2021-11-26 6:56:18,user_49,unit_138,QUESTION_SET,50,50
2022-02-26 7:21:15,user_49,unit_159,LEARNING_SET,100,100
2021-11-16 7:29:40,user_49,unit_369,LEARNING_SET,100,100
2022-03-04 7:32:28,user_49,unit_370,PRACTICE,100,100
2021-12-15 9:32:54,user_50,unit_73,LEARNING_SET,100,100
2021-12-09 9:37:30,user_50,unit_74,LEARNING_SET,100,100
2022-02-04 9:43:29,user_50,unit_75,PRACTICE,100,100
2022-02-19 12:08:11,user_5,unit_366,LEARNING_SET,40,40
2022-03-10 10:13:03,user_5,unit_371,LEARNING_SET,100,100
2022-03-05 12:28:39,user_5,unit_372,PRACTICE,100,100
2022-02-02 13:19:07,user_5,unit_373,LEARNING_SET,40,40
2022-02-04 22:39:14,user_5,unit_373,LEARNING_SET,60,100
2021-12-01 0:11:01,user_49,unit_139,QUESTION_SET,100,100
2022-02-15 0:20:29,user_5,unit_374,LEARNING_SET,100,100
2022-02-27 0:20:49,user_5,unit_375,LEARNING_SET,100,100
2022-02-13 0:35:19,user_5,unit_376,PRACTICE,100,100
2022-02-20 1:55:04,user_5,unit_377,QUESTION_SET,28.57,42.86
2022-02-18 2:52:32,user_5,unit_378,LEARNING_SET,100,100
2021-10-17 3:12:37,user_50,unit_80,QUESTION_SET,100,100
2022-03-07 7:18:54,user_5,unit_379,LEARNING_SET,100,100
2022-02-10 7:22:58,user_5,unit_380,LEARNING_SET,100,100
2022-03-08 7:45:13,user_5,unit_381,PRACTICE,100,100
2022-02-23 10:08:21,user_5,unit_382,LEARNING_SET,30,30
2022-02-06 12:29:28,user_5,unit_383,LEARNING_SET,100,100
2022-03-02 22:33:56,user_5,unit_384,PRACTICE,100,100
2022-02-27 0:03:05,user_5,unit_382,LEARNING_SET,70,100
2022-02-20 0:51:08,user_5,unit_385,LEARNING_SET,100,100
2022-02-10 1:22:13,user_5,unit_386,LEARNING_SET,100,100
2022-02-28 1:25:31,user_5,unit_387,PRACTICE,100,100
2022-01-21 9:13:07,user_50,unit_35,LEARNING_SET,100,100
2022-01-18 9:25:11,user_50,unit_178,PRACTICE,100,100
2022-02-16 9:55:09,user_5,unit_388,LEARNING_SET,50,100
2022-02-12 10:46:37,user_49,unit_229,LEARNING_SET,100,100
2022-01-09 10:55:08,user_49,unit_389,EXAM,100,100
2021-11-16 11:29:21,user_49,unit_277,LEARNING_SET,10,10
2022-03-01 0:40:42,user_49,unit_277,LEARNING_SET,70,100
2022-02-15 6:16:17,user_5,unit_388,LEARNING_SET,30,50
2022-02-02 23:45:56,user_5,unit_388,LEARNING_SET,20,20
2022-02-23 0:10:11,user_5,unit_390,LEARNING_SET,100,100
2022-02-22 0:16:08,user_5,unit_391,PRACTICE,100,100
2022-02-08 2:16:08,user_5,unit_392,LEARNING_SET,100,100
2022-03-03 2:18:43,user_5,unit_393,LEARNING_SET,100,100
2022-03-02 2:37:00,user_49,unit_140,QUESTION_SET,100,100
2022-02-13 2:38:51,user_5,unit_394,PRACTICE,100,100
2021-11-20 4:55:53,user_50,unit_79,QUESTION_SET,100,100
2022-02-18 5:28:51,user_5,unit_395,QUESTION_SET,20,20
2022-03-02 6:53:53,user_5,unit_396,LEARNING_SET,100,100
2022-03-06 7:01:45,user_5,unit_397,LEARNING_SET,100,100
2022-03-08 7:24:53,user_5,unit_398,PRACTICE,100,100
2022-02-24 12:47:43,user_5,unit_399,LEARNING_SET,100,100
2022-02-05 12:53:27,user_5,unit_400,LEARNING_SET,100,100
2022-02-17 13:02:57,user_5,unit_401,PRACTICE,100,100
2022-03-04 13:28:13,user_5,unit_402,LEARNING_SET,40,100
2022-02-14 22:13:18,user_5,unit_402,LEARNING_SET,60,60
2022-02-26 22:38:22,user_5,unit_403,LEARNING_SET,100,100
2022-02-03 23:13:09,user_5,unit_404,PRACTICE,100,100
2022-02-25 23:38:46,user_5,unit_405,LEARNING_SET,100,100
2022-02-10 7:57:49,user_50,unit_81,QUESTION_SET,100,100
2021-12-15 8:35:53,user_49,unit_136,LEARNING_SET,100,100
2021-11-17 8:39:15,user_49,unit_141,LEARNING_SET,100,100
2022-02-16 8:47:34,user_49,unit_142,PRACTICE,100,100
2022-02-21 3:30:59,user_49,unit_406,LEARNING_SET,100,100
2022-01-01 8:33:21,user_49,unit_143,LEARNING_SET,100,100
2021-12-24 8:37:09,user_49,unit_144,LEARNING_SET,100,100
2021-10-27 8:44:32,user_49,unit_145,PRACTICE,100,100
2022-02-28 2:21:53,user_49,unit_311,LEARNING_SET,95,100
2021-11-14 2:24:11,user_49,unit_407,LEARNING_SET,5,5
2022-02-11 2:37:35,user_5,unit_408,LEARNING_SET,100,100
2022-02-21 2:43:22,user_5,unit_409,LEARNING_SET,100,100
2022-03-05 3:01:57,user_5,unit_410,PRACTICE,100,100
2022-01-07 8:59:27,user_50,unit_76,LEARNING_SET,100,100
2022-01-25 9:05:47,user_50,unit_78,PRACTICE,100,100
2022-03-03 23:19:29,user_49,unit_146,QUESTION_SET,100,100
2021-12-09 1:06:48,user_49,unit_407,LEARNING_SET,95,100
2021-10-24 1:14:36,user_49,unit_411,LEARNING_SET,5,5
2021-11-12 1:36:46,user_49,unit_412,PRACTICE,100,100
2022-03-10 4:50:01,user_5,unit_413,LEARNING_SET,100,100
2021-11-22 9:54:57,user_50,unit_222,LEARNING_SET,100,100
2021-11-15 10:02:33,user_50,unit_223,PRACTICE,100,100
2022-01-19 7:21:05,user_49,unit_147,QUESTION_SET,100,100
2022-02-27 10:18:37,user_50,unit_82,LEARNING_SET,60,100
2021-10-20 23:38:26,user_50,unit_82,LEARNING_SET,40,40
2021-12-13 23:42:22,user_50,unit_83,LEARNING_SET,100,100
2022-01-27 23:47:25,user_50,unit_84,PRACTICE,100,100
2021-12-21 8:30:45,user_50,unit_85,LEARNING_SET,100,100
2021-11-14 8:58:07,user_50,unit_86,LEARNING_SET,100,100
2021-11-06 0:43:23,user_49,unit_148,QUESTION_SET,100,100
2022-02-02 2:52:49,user_50,unit_87,QUESTION_SET,100,100
2022-01-25 12:02:40,user_50,unit_244,LEARNING_SET,100,100
2021-12-19 12:02:40,user_50,unit_300,LEARNING_SET,100,100
2022-02-11 12:30:22,user_50,unit_245,PRACTICE,100,100
2022-01-28 1:56:56,user_49,unit_149,QUESTION_SET,100,100
2022-03-07 8:46:48,user_50,unit_181,LEARNING_SET,100,100
2022-02-10 8:49:55,user_50,unit_182,PRACTICE,100,100
2022-02-14 8:28:18,user_21,unit_55,LEARNING_SET,5,100
2021-12-18 9:34:58,user_49,unit_232,LEARNING_SET,100,100
2021-10-24 9:44:52,user_49,unit_414,EXAM,100,100
2022-02-07 1:38:53,user_5,unit_415,LEARNING_SET,10,30
2021-11-04 1:49:01,user_49,unit_150,QUESTION_SET,100,100
2022-02-04 2:43:09,user_5,unit_416,LEARNING_SET,100,100
2022-03-09 3:02:23,user_5,unit_417,PRACTICE,100,100
2022-02-06 3:23:18,user_5,unit_415,LEARNING_SET,20,20
2022-02-05 18:13:36,user_37,unit_120,LEARNING_SET,100,100
2022-02-05 18:30:20,user_39,unit_120,LEARNING_SET,100,100
2022-02-05 18:36:55,user_15,unit_120,LEARNING_SET,100,100
2022-02-05 19:22:21,user_40,unit_120,LEARNING_SET,100,100
2022-01-11 19:24:46,user_31,unit_120,LEARNING_SET,100,100
2022-01-11 19:27:27,user_34,unit_120,LEARNING_SET,100,100
2022-01-11 20:11:12,user_29,unit_120,LEARNING_SET,100,100
2022-02-05 20:12:04,user_37,unit_336,ASSIGNMENT,100,100
2022-01-11 20:17:42,user_41,unit_120,LEARNING_SET,100,100
2022-01-11 20:44:14,user_35,unit_120,LEARNING_SET,5,5
2022-02-05 21:03:37,user_39,unit_300,LEARNING_SET,20,20
2022-01-11 22:23:46,user_28,unit_120,LEARNING_SET,100,100
